"name","description","url","archived","disabled","sonarFile.organization","sonarFile.projectKey","sonarFile.projectName"
"rpa-rpa-ch-operacoes-insercao-de-dados-cnp-33-6-0","Realização do input de dados para cadastro do código de barras de um produto no site da CNP","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-insercao-de-dados-cnp-33-6-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-gerar-url-de-imagens-cnp-33-7-0","O processo Geração de URL de Imagens tem como objetivo realizar o upload das imagens que foram baixadas anteriormente no processo FS-3106 no Portal CNP para gerar as URLs de cada imagem separadamente.","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-gerar-url-de-imagens-cnp-33-7-0",false,false,"not found",,
"rpa-rpa-ch-financeiro-padronizacao-ponto-de-venda-disp-2-21-0","O processo '2.21.0 - Padronização Ponto de Venda_Dispatcher' será responsável por acessar o Boticad, realizar um filtro, fazer o download do arquivo excel, ler esse arquivo e pesquisar seus itens no Boticad para pegar informações dos itens, e adicionar esses itens na fila.","https://github.com/grupoboticario/rpa-rpa-ch-financeiro-padronizacao-ponto-de-venda-disp-2-21-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-extracao-transacao-zwm174-perf-40-1-0","Robô responsavel por extrair da transação ZWM174 do SAP o arquivo com materiais que será usado como input no robô que fará o Ajuste 922 TR Zone.","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-extracao-transacao-zwm174-perf-40-1-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-ajuste-922-tr-zone-40-1-0","Robô inicia com um id único na fila. realiza o acesso no SAP, ambiente R3, acessa a transação LS26 e realiza a extração das tabelas que necessitam de ajuste TR Zone. Após eles separa as tabelas de acordo com os respectivos cenários e segue para o tratamento necessário para cada cenário.","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-ajuste-922-tr-zone-40-1-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-extrair-lancamento-motivos-44-0-0","Robô responsável por extrair da transação VA05 do SAP o arquivo com os lançamentos de motivos OVs de recusa, que será utilizado posteriormente como input do robô que fará a geração dos lançamentos de motivos OVs de recusa.","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-extrair-lancamento-motivos-44-0-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-gerar-lancamento-motivos-44-0-0","Robô chama o robô que extrai o arquivo com OVs de recusa pendentes da transação VA05 '44.0.0_Extrair_Lancamento_Motivos_OVs_Recusa' e o multi 'Extracao SE16N' para extrair o relatório da tabela KNA1. Extrai da SE16N a tabela VBAK e realiza um procv entre esses três arquivos para gerar o relatório com os motivos de OVs de recusas.","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-gerar-lancamento-motivos-44-0-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-lancamento-motivos-ovs-recusa-44-0-0","Robô responsável por realizar a leitura do arquivo input 'Lanc_Motivos_OVs_Itens_Recusa_dd.MM.yy.gsheet' e o lançamento dos motivos de OVs de recusa na transação ZSD343 do SAP além de realizar também a consulta desse lançamento.","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-lancamento-motivos-ovs-recusa-44-0-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-lancam-nota-fiscal-snow-perf-1-30-0","Vai criar requisições no formulário de ""Recebimento Fiscal"" do SNow através de chamadas de API para as notas fiscais do SAP Retail dos tipos de DACTE, DANFE e NFS-e a partir do output dos processos ""IT - Criar Migo SAP RETAIL"" e ""IT_Criação_de_Folha_SAP_ML81N_Perf""","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-lancam-nota-fiscal-snow-perf-1-30-0",false,false,"not found",,
"rpa-rpa-ch-operacoes-sanitiz-desativ-materiais-30-0-2","O objetivo deste processo é construir um relatório com os itens (códigos de materiais) que não tem estoque e serão desativados, para que se evite o erro citado acima, ou seja, o RPA irá ajudar a manter atualizado o portfólio ativo.","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-sanitiz-desativ-materiais-30-0-2",false,false,"not found",,
"rpa-rpa-ch-tecnologia-abrir-chamado-gbbs-perf-26-3-0","Realizar a leitura do Log 'IT_Anexar_Arquivo_TWM_Perf' na pasta de Outputs '26.3.0_Anexar_Arquivo_TWM_Perf', filtrar pelo Status de falha 'BE: Não foi localizado o comprovante', abrir chamados no GBBS solicitando estes comprovantes que não foram localizados","https://github.com/grupoboticario/rpa-rpa-ch-tecnologia-abrir-chamado-gbbs-perf-26-3-0",false,false,"not found",,
"dataops-tf-gcp-saloes-resources","Terraform repository for Project and Resource creation on GCP for Saloes","https://github.com/grupoboticario/dataops-tf-gcp-saloes-resources",false,false,"not found",,
"rpa-rpa-ch-financeiro-gerenciar-arquivos-de-remessa-eudora-2-3-1","O processo será responsável por acessar o Gera Eudora utilizando um input fornecido pela área, irá acessar o menu de arquivos de Remessa, preencherá alguns filtros com o objetivo de encontrar o arquivo desejado para realizar download.","https://github.com/grupoboticario/rpa-rpa-ch-financeiro-gerenciar-arquivos-de-remessa-eudora-2-3-1",false,false,"not found",,
"ds-fds-crd-originacao-hibrida","Modelo de Originação hibrida","https://github.com/grupoboticario/ds-fds-crd-originacao-hibrida",false,false,"not found",,
"finlegal-financial-announcements-px-financial-legal-announcements-integrator-v2","Proxy para disponibilizar os integradores que trabalham com o SAP por node-rfc","https://github.com/grupoboticario/finlegal-financial-announcements-px-financial-legal-announcements-integrator-v2",false,false,"not found",,
"rpa-rpa-ch-operacoes-ida-atualizar-info-pr-disp-27-0-0","Responsável por carregar alguns dados pré-estabelecidos que são obtidos através do Log do Processo '27.0.0_Etapa_de_Ida_Criar_RFP_Perf', com o objetivo de popular a fila com os dados necessários o processo '27.0.0_Etapa_de_Ida_Atualizar_Informacoes_PR_Perf","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-ida-atualizar-info-pr-disp-27-0-0",false,false,"not found",,
"dataops-tf-gcp-consumidor-resources","Terraform repository for Project and Resource creation on GCP for Consumidor","https://github.com/grupoboticario/dataops-tf-gcp-consumidor-resources",false,false,"not found",,
"rpa-rpa-ch-operacoes-formulario-de-desvios-qec-47-0-0","O processo consiste em detectar o desvio na área, para isso, é registrado em uma planilha todas as informações relevantes sobre o desvio (data, descrição, etapa em que aconteceu o desvio e etc)","https://github.com/grupoboticario/rpa-rpa-ch-operacoes-formulario-de-desvios-qec-47-0-0",false,false,"not found",,
"cons-loyalty-ledger-async","Solução responsável por consumir as mensagens das filas com débito ou crédito de pontos e registrar no extrato do participante.","https://github.com/grupoboticario/cons-loyalty-ledger-async",false,false,"not found",,
"franq-jarvis-jrv-engine","Jarvis Engine","https://github.com/grupoboticario/franq-jarvis-jrv-engine",false,false,"not found",,
"data-platform-arquitetura-de-dados-px-data-platform-out-teste-tb180mb-v1","Desenvolvimento do primeiro proxy para outbound com autenticação no Apigeex e testes de volumetria","https://github.com/grupoboticario/data-platform-arquitetura-de-dados-px-data-platform-out-teste-tb180mb-v1",false,false,"not found",,
"si-gandalf-security-checks-nestjs","Um template para o sistema de checks do Gandalf","https://github.com/grupoboticario/si-gandalf-security-checks-nestjs",false,false,"not found",,
"tf-aws-modules-sap-resources","AWS Terraform modules for SAP resources","https://github.com/grupoboticario/tf-aws-modules-sap-resources",false,false,"not found",,
"dea-itg-s4-mes-btp-apriso-executes-weighing-movements","APRISO Pesagem - Executa movimentos da pesagem (A/S/D)","https://github.com/grupoboticario/dea-itg-s4-mes-btp-apriso-executes-weighing-movements",false,false,"not found",,
"dea-itg-s4-mes-px-supply-demand-production-planning-v1","ITG for integration of the Production Planning synchronous interface between the MES system (APRISO sub-module) and EWM and S4.","https://github.com/grupoboticario/dea-itg-s4-mes-px-supply-demand-production-planning-v1",false,false,"not found",,
"dea-itg-s4-mes-px-supply-demand-pm-create-notes-v1","API CAP Maintenance Notes Creation Process in S4","https://github.com/grupoboticario/dea-itg-s4-mes-px-supply-demand-pm-create-notes-v1",false,false,"not found",,
"intern-plataforma-revendedora-widgets-re","Widgets portal RE / app RE","https://github.com/grupoboticario/intern-plataforma-revendedora-widgets-re",false,false,"not found",,
"dataplat-products-microservices-cross","Repository for projects ranging multiple products on Data Platform Products","https://github.com/grupoboticario/dataplat-products-microservices-cross",false,false,"not found",,
"colab-servicenow-colaborador-px-collaborator-now-table-v1","Proxy criado para permitir consulta aos dados do servicenow.","https://github.com/grupoboticario/colab-servicenow-colaborador-px-collaborator-now-table-v1",false,false,"not found",,
"dea-s4-tech-btp-pp-dados-suprim-opcenter","Envio dos dados de suprimentos para o OPCenter realizar gerenciamento/planejamento das ordens de produção","https://github.com/grupoboticario/dea-s4-tech-btp-pp-dados-suprim-opcenter",false,false,"not found",,
"prodfin-motor-de-decisoes-atena-engine","Componente de conexão para envio de dados do Kafka referente ao contexto do Motor Atena.","https://github.com/grupoboticario/prodfin-motor-de-decisoes-atena-engine",false,false,"not found",,
"ped-cosmos-px-ped-industrial-cosmos-integrador-sap-v1","Proxy para integrar o Cosmos com o SAP para SKU","https://github.com/grupoboticario/ped-cosmos-px-ped-industrial-cosmos-integrador-sap-v1",false,false,"not found",,
"dataplat-outbound-creational-api","Repositório do serviço de provisionamento de motores de data Outbound.","https://github.com/grupoboticario/dataplat-outbound-creational-api",false,false,"not found",,
"dataplat-aecore-analytics","Esteiras AE Core Analytics","https://github.com/grupoboticario/dataplat-aecore-analytics",false,false,"not found",,
"ped-cosmos-integrador-sap","Integrador do Cosmos com o SAP","https://github.com/grupoboticario/ped-cosmos-integrador-sap",false,false,"not found",,
"rpa-rpa-ch-financeiro-compensacao-f-30-2-27-0","Compensação na transação F-30.","https://github.com/grupoboticario/rpa-rpa-ch-financeiro-compensacao-f-30-2-27-0",false,false,"not found",,
"rpa-rpa-ch-financeiro-registrar-movimento-vd-2-27-0","Registra o movimento da venda direta.","https://github.com/grupoboticario/rpa-rpa-ch-financeiro-registrar-movimento-vd-2-27-0",false,false,"not found",,
"franq-pricing-camp-precificador-dashboard-data-handler","Função responsável por obter dados que irão para o dashboard do precificador e persisti-los no RDS","https://github.com/grupoboticario/franq-pricing-camp-precificador-dashboard-data-handler",false,false,"not found",,
"tf-aws-project-vf-mobile-service-infra-resources","Infra for Varejo Fácil vf-mobile-service","https://github.com/grupoboticario/tf-aws-project-vf-mobile-service-infra-resources",false,false,"not found",,
"dea-itg-s4-mes-btp-mm-apontpalet","Pallet pointing when moving between warehouses","https://github.com/grupoboticario/dea-itg-s4-mes-btp-mm-apontpalet",false,false,"not found",,
"dea-gdem-pvso-pvso-docs","Projeto de documentação técnica do GDEM PVSO","https://github.com/grupoboticario/dea-gdem-pvso-pvso-docs",false,false,"not found",,
"franq-varejo-facil-px-franchising-vf-mobile-service-v1","Proxy para o vf mobile service","https://github.com/grupoboticario/franq-varejo-facil-px-franchising-vf-mobile-service-v1",false,false,"not found",,
"data-platform-pipelines-composer","Repositório para os pipelines do composer dos times de dados","https://github.com/grupoboticario/data-platform-pipelines-composer",false,false,"not found",,
"dataops-tf-gcp-shared-resources","Terraform repository for Project and Resource creation on GCP for finops","https://github.com/grupoboticario/dataops-tf-gcp-shared-resources",false,false,"not found",,
"colab-worktools-license-manger-frontend-application","Aplicação frontend responsável pelo portal do License Manager.","https://github.com/grupoboticario/colab-worktools-license-manger-frontend-application",false,false,"not found",,
"data-platform-arquitetura-de-dados-px-data-platform-out-nauth-tb10mb-v1","Desenvolvimento do proxy para outbound sem autenticação no Apigeex","https://github.com/grupoboticario/data-platform-arquitetura-de-dados-px-data-platform-out-nauth-tb10mb-v1",false,false,"not found",,
"data-platform-arquitetura-de-dados-px-data-platform-out-nauth-tb86mb-v1","Desenvolvimento do proxy para outbound sem autenticação no Apigeex","https://github.com/grupoboticario/data-platform-arquitetura-de-dados-px-data-platform-out-nauth-tb86mb-v1",false,false,"not found",,
"data-platform-arquitetura-de-dados-px-data-platform-out-nauth-tb180mb-v1","Desenvolvimento do proxy para outbound sem autenticação no Apigeex","https://github.com/grupoboticario/data-platform-arquitetura-de-dados-px-data-platform-out-nauth-tb180mb-v1",false,false,"not found",,
"plat-eng-plataforma-integracoes-hoppscotch-ui","Aplicação responsável pelo front-end do sistema Hoppscotch","https://github.com/grupoboticario/plat-eng-plataforma-integracoes-hoppscotch-ui",false,false,"not found",,
"plat-eng-plataforma-integracoes-hoppscotch-ui-admin","Aplicação responsável pelo front-end administrativo do sistema Hoppscotch","https://github.com/grupoboticario/plat-eng-plataforma-integracoes-hoppscotch-ui-admin",false,false,"not found",,
"rpa-rpa-ch-financeiro-validar-estoque-sac-perf-2-8-0","Processo irá verificar o estoque de materiais para devolução","https://github.com/grupoboticario/rpa-rpa-ch-financeiro-validar-estoque-sac-perf-2-8-0",false,false,"not found",,
"data-arq-xops-esteiras-rw-pp-xops","Repositório para armazenar o fluxo reutilizável das esteiras 2.0 de XOps","https://github.com/grupoboticario/data-arq-xops-esteiras-rw-pp-xops",false,false,"not found",,
"data-arq-xops-esteiras-rw-pp-produtos","Repositório para armazenar o fluxo reutilizável das esteiras 2.0 de Produtos","https://github.com/grupoboticario/data-arq-xops-esteiras-rw-pp-produtos",false,false,"not found",,
"data-arq-xops-esteiras-rw-pp-quality","Repositório para armazenar o fluxo reutilizável das esteiras 2.0 de Quality","https://github.com/grupoboticario/data-arq-xops-esteiras-rw-pp-quality",false,false,"not found",,
"data-arq-xops-esteiras-rw-pp-linhagem","Repositório para armazenar o fluxo reutilizável das esteiras 2.0 de Linhagem","https://github.com/grupoboticario/data-arq-xops-esteiras-rw-pp-linhagem",false,false,"not found",,
"dea-itg-s4-mes-px-supply-demand-check-stock-v1","Proxy for ITG that will interface a stock balance query to the VA “Additions Checks” flow of production, which will select stocks coming from the weighing area defined in EWM.","https://github.com/grupoboticario/dea-itg-s4-mes-px-supply-demand-check-stock-v1",false,false,"not found",,
"dataops-tf-gcp-internacional-resources","Terraform repository for Project and Resource creation on GCP for Internacional","https://github.com/grupoboticario/dataops-tf-gcp-internacional-resources",false,false,"not found",,
"franq-varejo-facil-tf-aws-project-varejofacil-database-resources","Componente para criação de Bases de dados para o varejofacil","https://github.com/grupoboticario/franq-varejo-facil-tf-aws-project-varejofacil-database-resources",true,false,"gboticario",,
"tf-aws-varejofacil-database-resources","Componente que realiza a criação de componentes de banco de dados do varejo fácil","https://github.com/grupoboticario/tf-aws-varejofacil-database-resources",false,false,"not found",,
"franq-varejo-facil-vf-retaguarda-app","Retaguarda do Varejofacil","https://github.com/grupoboticario/franq-varejo-facil-vf-retaguarda-app",false,false,"not found",,
"dea-s4-tech-fiori-rtr-stratcostreport","RTR-083 Relatório Analise Custo Estratificado","https://github.com/grupoboticario/dea-s4-tech-fiori-rtr-stratcostreport",false,false,"not found",,
"vd-data-science-fvc-conversacional","Repositório responsável pelos códigos referentes ao projeto conversacional de inícios FVC","https://github.com/grupoboticario/vd-data-science-fvc-conversacional",false,false,"not found",,
"saloes-salao99-relatorios-financeiros-mfe","Projeto que contém todos os relatórios financeiros do salao99.","https://github.com/grupoboticario/saloes-salao99-relatorios-financeiros-mfe",false,false,"not found",,
"dea-s4-tech-fiori-fi-stratcostreport","RTR-083 Relatório Analise Custo Estratificado","https://github.com/grupoboticario/dea-s4-tech-fiori-fi-stratcostreport",false,false,"not found",,
"franq-lf-core-fiql-parser","FIQL Parser","https://github.com/grupoboticario/franq-lf-core-fiql-parser",false,false,"not found",,
"franq-lf-core-event-http-handler","Lambda Event HTTP Handler","https://github.com/grupoboticario/franq-lf-core-event-http-handler",false,false,"not found",,
"tf-aws-project-sizi-infra-resources","Varejo Fácil Sizi Infrastructure","https://github.com/grupoboticario/tf-aws-project-sizi-infra-resources",false,false,"not found",,
"franq-lf-core-flora-vue-lib","Flora Vue Lib","https://github.com/grupoboticario/franq-lf-core-flora-vue-lib",false,false,"not found",,
"franq-loki-ws-client","Gerenciador de sessões da Casa Magalhães","https://github.com/grupoboticario/franq-loki-ws-client",false,false,"not found",,
"franq-newton-danfe","Newton DANFE","https://github.com/grupoboticario/franq-newton-danfe",false,false,"not found",,
"franq-maestro-gb-auth","Maestro Auth","https://github.com/grupoboticario/franq-maestro-gb-auth",false,false,"not found",,
"franq-lf-core-cora-charts","Lib de gráficos do Cora","https://github.com/grupoboticario/franq-lf-core-cora-charts",false,false,"not found",,
"pl-plataforma-logistica-export-files","Serviço especialista de exportação/geração de arquivos","https://github.com/grupoboticario/pl-plataforma-logistica-export-files",false,false,"not found",,
"tf-azr-vs-security-resources","Códigos de Infraesturutra Azure da VS de Security","https://github.com/grupoboticario/tf-azr-vs-security-resources",false,false,"not found",,
"prodfin-integrationcenpros-controller-integration-cenpros","Recursos serverless para o controle de titulos enviados para cenpros","https://github.com/grupoboticario/prodfin-integrationcenpros-controller-integration-cenpros",false,false,"not found",,
"pl-plataforma-logistica-px-fulfillment-platform-enrich-token-b2c-v2","Serviço responsável por enriquecer o token b2c com as informações de permissão da plataforma logistica","https://github.com/grupoboticario/pl-plataforma-logistica-px-fulfillment-platform-enrich-token-b2c-v2",false,false,"not found",,
"dea-itg-s4-mes-btp-ewm-apriso-executes-weighing-movements","APRISO Pesagem - Executa movimentos da pesagem (A/S/D)","https://github.com/grupoboticario/dea-itg-s4-mes-btp-ewm-apriso-executes-weighing-movements",false,false,"not found",,
"intern-ecommerce-truss-b2b-app","App to create discounts Buy X and Get Y","https://github.com/grupoboticario/intern-ecommerce-truss-b2b-app",false,false,"not found",,
"dea-itg-s4-mes-fiori-pp-operatationsqtdelimit","CRUD Operations Limit in MES","https://github.com/grupoboticario/dea-itg-s4-mes-fiori-pp-operatationsqtdelimit",false,false,"not found",,
"dea-gdem-pvso-pvso-glue-sls","Serverless Glue","https://github.com/grupoboticario/dea-gdem-pvso-pvso-glue-sls",false,false,"not found",,
"cnp-b2b-integra-portal-validador","Backend para Portal Validador, sistema onde os distribuidores compartilham suas informações de estoque e vendas de forma alternativa ao client do integra b2b.","https://github.com/grupoboticario/cnp-b2b-integra-portal-validador",false,false,"not found",,
"ped-opcenter-px-ped-industrial-pp-order-integration-v1","Process and Planned Order Integration","https://github.com/grupoboticario/ped-opcenter-px-ped-industrial-pp-order-integration-v1",false,false,"not found",,
"ped-opcenter-px-ped-industrial-supplies-stock-integration-v1","Supplies and Stock Integration","https://github.com/grupoboticario/ped-opcenter-px-ped-industrial-supplies-stock-integration-v1",false,false,"not found",,
"security-golden-images","Uma AMI customizada utilizando Kubernetes e Github Actions CI","https://github.com/grupoboticario/security-golden-images",false,false,"not found",,
"franq-lf-core-gerasync","Serviço emergencial responsável pela sincronização do estoque entre varejofacil e Gera","https://github.com/grupoboticario/franq-lf-core-gerasync",false,false,"not found",,
"rpa-rpa-ch-colaborador-geracao-de-termos-rv-sap-31-2-0","Gerar Termo de Remuneração Variável para os Novos Colaboradores de Varejo","https://github.com/grupoboticario/rpa-rpa-ch-colaborador-geracao-de-termos-rv-sap-31-2-0",false,false,"not found",,
"franq-varejo-facil-migrations","Slackbot para geração de migration no varejofacil","https://github.com/grupoboticario/franq-varejo-facil-migrations",false,false,"not found",,
"franq-gcam-frontend-app","Aplicação frontend responsável por realizar a gestão da grade de promoções e preços dos produtos promocionados por ciclo, suportando os canais de loja, venda direta e ecomm.","https://github.com/grupoboticario/franq-gcam-frontend-app",false,false,"not found",,
"ped-agendamento-de-visitas-bot-convite-agendamento-visitas","BOT de envio de convite de agendamento de visitas a fábricas e CDs do grupo GB","https://github.com/grupoboticario/ped-agendamento-de-visitas-bot-convite-agendamento-visitas",false,false,"not found",,
"dea-oms-lifecycle-group-allocation-worker","Agrupamento da alocação","https://github.com/grupoboticario/dea-oms-lifecycle-group-allocation-worker",false,false,"not found",,
"franq-sizi-px-franchising-sizi-core-service-v1","Proxy para os serviços core do sizi","https://github.com/grupoboticario/franq-sizi-px-franchising-sizi-core-service-v1",false,false,"not found",,
"franq-sizi-px-franchising-sizi-batch-service-v1","Proxy para rota batch do sizi","https://github.com/grupoboticario/franq-sizi-px-franchising-sizi-batch-service-v1",false,false,"not found",,
"tf-aws-saloes-vault-initial-seed-resources","seeds the initial config for vault","https://github.com/grupoboticario/tf-aws-saloes-vault-initial-seed-resources",false,false,"not found",,
"dataplat-looker-api","Looker API","https://github.com/grupoboticario/dataplat-looker-api",false,false,"not found",,
"infra-gbecomm-mono","Este repositório contém os códigos SQL, scripts e ETLs utilizados para extrair, transformar e analisar dados das plataformas de e-commerce das monomarcas do Grupo Boticário. Os códigos aqui desenvolvidos alimentam dashboards, relatórios e processos da área.","https://github.com/grupoboticario/infra-gbecomm-mono",false,false,"not found",,
"tf-aws-lxp-nexus-neptune-resources","Provisionamento do recurso AWS Neptune para aplicação lxp-nexus.","https://github.com/grupoboticario/tf-aws-lxp-nexus-neptune-resources",false,false,"not found",,
"ped-mes-apriso-px-ped-industrial-mes-order-integration-v1","Integração de ordem no Delmia Apriso","https://github.com/grupoboticario/ped-mes-apriso-px-ped-industrial-mes-order-integration-v1",false,false,"not found",,
"tf-gcp-data-platform-resources","Terraform repository for Project and Resource creation on GCP for Data Platform","https://github.com/grupoboticario/tf-gcp-data-platform-resources",false,false,"not found",,
"pl-plataforma-logistica-px-fulfillment-platform-cte-correction-cancelation-v1","Proxy responsável por fazer a emissão de CTe de cancelamento e carta correção na SEFAZ.","https://github.com/grupoboticario/pl-plataforma-logistica-px-fulfillment-platform-cte-correction-cancelation-v1",false,false,"not found",,
"si-gandalf-security-events-nestjs","O modelo v2 do sistema de Events do Gandalf","https://github.com/grupoboticario/si-gandalf-security-events-nestjs",false,false,"not found",,
"dataplat-engenharia-homologador","Automação que gera querys para acelerar homologação de tabelas","https://github.com/grupoboticario/dataplat-engenharia-homologador",false,false,"not found",,
"rpa-rpa-ch-financeiro-padronizacao-ponto-de-venda-sap-perf-2-21-0","Esse RPA será responsável por pegar os itens da fila, acessar o SAP R3 na transação XD02 e atualizar os itens conforme as informações que estão na fila.","https://github.com/grupoboticario/rpa-rpa-ch-financeiro-padronizacao-ponto-de-venda-sap-perf-2-21-0",false,false,"not found",,
"dea-itg-s4-mes-btp-pp-production-confirmation","Apontamento de Produção realizada MES para o S/4 HANA","https://github.com/grupoboticario/dea-itg-s4-mes-btp-pp-production-confirmation",false,false,"not found",,
"dea-s4-tech-btp-fi-depreciacao-moldes","Cálculo e lançamento de depreciação de moldes","https://github.com/grupoboticario/dea-s4-tech-btp-fi-depreciacao-moldes",false,false,"not found",,
"franq-pgi-servicos-em-loja","Serviços que devolvem as informações de Serviços em Loja para ser apresentados no Gestão Integrada.","https://github.com/grupoboticario/franq-pgi-servicos-em-loja",false,false,"not found",,
"plat-eng-integracao-px-platform-engineering-essences-challenge-v1","Proxy para desafio técnico que retorna as essências do Grupo Boticário","https://github.com/grupoboticario/plat-eng-integracao-px-platform-engineering-essences-challenge-v1",false,false,"not found",,
"colab-reservaagb-invoice","Api de Invoice do Sistema de Reservas AGB","https://github.com/grupoboticario/colab-reservaagb-invoice",false,false,"not found",,
"vd-sellout-discussions","Documentação e discussão sobre decisões entre equipes de Sellout de Venda Direta","https://github.com/grupoboticario/vd-sellout-discussions",false,false,"not found",,
"franq-agendamento-servicenow-auto-atendimento-infra-e-servicos-varejo-ativacao-pdv-app","Calendario de disponibilidade do time de troca de computadores através do SN e consumido pelo Auto Atendimento na Extranet","https://github.com/grupoboticario/franq-agendamento-servicenow-auto-atendimento-infra-e-servicos-varejo-ativacao-pdv-app",false,false,"not found",,
"franq-infra-varejo-px-franchising-calendario-at-sn-v1","Calendario de disponibilidade do time de troca de computadores através do SN e consumido pelo Auto Atendimento na Extranet","https://github.com/grupoboticario/franq-infra-varejo-px-franchising-calendario-at-sn-v1",false,false,"not found",,
"dea-s4-tech-btp-ewm-teste","Aplicação de Teste","https://github.com/grupoboticario/dea-s4-tech-btp-ewm-teste",false,false,"not found",,
"dea-s4-tech-btp-mm-loglistatecnica","Backend log lista tecnica","https://github.com/grupoboticario/dea-s4-tech-btp-mm-loglistatecnica",false,false,"not found",,
"dea-s4-tech-fiori-mm-loglistatecnica","Front end log lista tecnica","https://github.com/grupoboticario/dea-s4-tech-fiori-mm-loglistatecnica",false,false,"not found",,
"franq-infra-varejo-px-franchising-ativosvsat-v1","Gerenciamento de Ativos Solução de Conectividade do Varejo","https://github.com/grupoboticario/franq-infra-varejo-px-franchising-ativosvsat-v1",false,false,"not found",,
"data-platform-data-science-ds-gdem-dashboard-analise-pvsi","Repositório referente a algoritmo de geração de dados para análise de diagnóstica da PVSI.","https://github.com/grupoboticario/data-platform-data-science-ds-gdem-dashboard-analise-pvsi",false,false,"not found",,
"dataplat-composer-service","Esse repositório versionará o Microserviço que administrará o processo de Blue/Green do Cloud Composer","https://github.com/grupoboticario/dataplat-composer-service",false,false,"not found",,
"franq-maestro-px-franchising-skeye-v1","Skeye proxy","https://github.com/grupoboticario/franq-maestro-px-franchising-skeye-v1",false,false,"not found",,
"dea-orders-monitor-status-proxy","Orders status and informations proxy","https://github.com/grupoboticario/dea-orders-monitor-status-proxy",false,false,"not found",,
"colab-onboarding-colab-abertura-de-vagas-bff","Backend For Frontend responsável por integrar o projeto Abertura de Vagas.","https://github.com/grupoboticario/colab-onboarding-colab-abertura-de-vagas-bff",false,false,"not found",,
"dea-s4-tech-fiori-ewm-perbymattype","Registration of Periods by Material Type","https://github.com/grupoboticario/dea-s4-tech-fiori-ewm-perbymattype",false,false,"not found",,
"ped-qualidade-lims-px-ped-industrial-lims-integrator-v1","Proxy to allow LIMS communication with event-hub","https://github.com/grupoboticario/ped-qualidade-lims-px-ped-industrial-lims-integrator-v1",false,false,"not found",,
"dea-itg-s4-mes-px-supply-demand-apontpalet-v1","Pallets pointing when moving between warehouses. To indicate that the pallet is ready for storage, the MES system will send an inbound interface (MES->S/4) for movement between warehouses.","https://github.com/grupoboticario/dea-itg-s4-mes-px-supply-demand-apontpalet-v1",false,false,"not found",,
"prodfin-processamento-cancelamento-transacao","Serviço para solicitação de cancelamento de transações de cartão de crédito, débito, pix e boleto","https://github.com/grupoboticario/prodfin-processamento-cancelamento-transacao",false,false,"not found",,
"si-gandalf-security-events-v2","O modelo v2 do sistema de Events do Gandalf","https://github.com/grupoboticario/si-gandalf-security-events-v2",false,false,"not found",,
"franq-bussola-px-franchising-bussola-v1","Apigee Bussola API Gateway","https://github.com/grupoboticario/franq-bussola-px-franchising-bussola-v1",false,false,"not found",,
"finlegal-invoice-center-ic-itg-ecc-api","Backend da Plataforma da Central de Notas que integra com SAP ECC","https://github.com/grupoboticario/finlegal-invoice-center-ic-itg-ecc-api",false,false,"not found",,
"finlegal-invoice-center-ic-itg-rtl-api","Backend da Plataforma da Central de Notas que integra com SAP Retail","https://github.com/grupoboticario/finlegal-invoice-center-ic-itg-rtl-api",false,false,"not found",,
"prodfin-processamento-glue-transactions-files","Recebimento de arquivos de transações para a persistência no banco de dados e geração de arquivos de saída","https://github.com/grupoboticario/prodfin-processamento-glue-transactions-files",false,false,"not found",,
"dea-s4-tech-btp-ewm-testenew","Teste","https://github.com/grupoboticario/dea-s4-tech-btp-ewm-testenew",false,false,"not found",,
"rpa-rpa-ch-financeiro-extracao-vdmais-boti-analise-revenda-4-28-0","O processo consiste em acessar o VDMais para realizar a análise do cadastro do revendedor.","https://github.com/grupoboticario/rpa-rpa-ch-financeiro-extracao-vdmais-boti-analise-revenda-4-28-0",false,false,"not found",,
"dataplat-products-microservices-process","Repositório para o microsserviço de Processos da Plataforma de Dados do GB","https://github.com/grupoboticario/dataplat-products-microservices-process",false,false,"not found",,
"colab-jornada-colab-jornada-colaborador-docs","Documentações de Jornada do Colaborador","https://github.com/grupoboticario/colab-jornada-colab-jornada-colaborador-docs",false,false,"not found",,
"ped-lori-dashlori","Plataforma de dados conversacionais para extração de insights.","https://github.com/grupoboticario/ped-lori-dashlori",false,false,"not found",,
